23.8,6.39502659028702
23.9,6.37186844554523
24,6.34850103459364
24.1,6.32492335018763
24.2,6.30113438445284
24.3,6.27713312888741
24.4,6.25291857436417
24.5,6.22848971113284
24.6,6.2038455288222
24.7,6.17898501644225
24.8,6.15390716238632
24.9,6.12864485323422
25,6.10347206970997
25.1,6.07807678819473
25.2,6.05245794027197
25.3,6.0266144566735
25.4,6.00054526728214
25.5,5.97424930113445
25.6,5.94772548642337
25.7,5.92097275050087
25.8,5.89399001988059
25.9,5.86677622024043
26,5.83933027642517
26.1,5.81165111244903
26.2,5.78373765149821
26.3,5.75558881593346
26.4,5.72720352729259
26.5,5.69858070629295
26.6,5.66971927283398
26.7,5.64082387884279
26.8,5.61180495313963
26.9,5.58254137290275
27,5.5530319964885
27.1,5.52327568119174
27.2,5.49327128324876
27.3,5.46301765784024
27.4,5.44984529685332
27.5,5.43687077280851
27.6,5.4237967913278
27.7,5.41062295450925
27.8,5.39734886430678
27.9,5.38397412253055
28,5.37049833084747
28.1,5.35692109078166
28.2,5.34324200371488
28.3,5.32946067088703
28.4,5.31557669339657
28.5,5.30158967220098
28.6,5.28749920811721
28.7,5.27330490182211
28.8,5.25916658059139
28.9,5.24499331576794
29,5.23071421653022
29.1,5.21632886162878
29.2,5.20183682959621
29.3,5.18723769874779
29.4,5.17253104718214
29.5,5.15771645278181
29.6,5.14279349321395
29.7,5.12776174593091
29.8,5.11262078817082
29.9,5.09737019695829
30,5.08200954910493
30.1,5.06653842121002
30.2,5.05095638966107
30.3,5.03526303063443
30.4,5.01945792009591
30.5,5.00354063380134
30.6,4.98751074729715
30.7,4.97136783592098
30.8,4.95511147480228
30.9,4.9387412388628
31,4.92243597050184
31.1,4.90605822995875
31.2,4.88956422329052
31.3,4.8729535017379
31.4,4.8562256162539
31.5,4.83938011750449
31.6,4.82241655586935
31.7,4.80533448144259
31.8,4.78813344403348
31.9,4.77081299316719
32,4.75337267808544
32.1,4.73581204774729
32.2,4.71813065082981
32.3,4.70032803572875
32.4,4.6824037505593
32.5,4.66435734315676
32.6,4.64618836107722
32.7,4.62789635159825
32.8,4.6094808617196
32.9,4.59094143816388
33,4.57227762737719
33.1,4.55351196150713
33.2,4.53480845636543
33.3,4.51597776507498
33.4,4.49701940859227
33.5,4.47793290751404
33.6,4.45871778207805
33.7,4.4393735521639
33.8,4.41989973729382
33.9,4.40029585663346
34,4.3805614289927
34.1,4.36069597282643
34.2,4.34069900623534
34.3,4.32057004696667
34.4,4.30030861241501
34.5,4.27991421962309
34.6,4.2593863852825
34.7,4.23872462573449
34.8,4.21792845697072
34.9,4.19699739463401
35,4.1759309540191
35.1,4.15472865007338
35.2,4.13338999739769
35.3,4.11201611671326
35.4,4.09059721944511
35.5,4.06903870681634
35.6,4.04734006589826
35.7,4.02550078332856
35.8,4.00352034531212
35.9,3.98139823762188
36,3.95913394559969
36.1,3.93672695415711
36.2,3.91417674777633
36.3,3.89148281051093
36.4,3.86864462598671
36.5,3.84566167740258
36.6,3.8225334475313
36.7,3.79925941872035
36.8,3.77583907289275
36.9,3.75227189154782
37,3.72855735576203
37.1,3.70469494618979
37.2,3.68068414306424
37.3,3.65652442619806
37.4,3.63221527498425
37.5,3.60792465922489
37.6,3.5834878138467
37.7,3.55889775993857
37.8,3.53415394716104
37.9,3.50925582466348
38,3.48420284108497
38.1,3.45899444455519
38.2,3.43363008269529
38.3,3.40810920261873
38.4,3.38243125093218
38.5,3.35659567373638
38.6,3.33060191662695
38.7,3.30444942469529
38.8,3.27813764252943
38.9,3.25166601421485
39,3.22503398333533
39.1,3.1982409929738
39.2,3.17128648571316
39.3,3.14416990363712
39.4,3.11689068833103
39.5,3.08944828088271
39.6,3.06189723026851
39.7,3.03427602195815
39.8,3.00648732834365
39.9,2.97853055849958
40,2.95040512090632
40.1,2.92211042345096
40.2,2.89364587342816
40.3,2.86501087754108
40.4,2.83620484190223
40.5,2.80722717203436
40.6,2.77807727287133
40.7,2.748754548759
40.8,2.71925840345608
40.9,2.68958824013502
41,2.65974346138283
41.1,2.62972346920199
41.2,2.59952766501128
41.3,2.56915544964662
41.4,2.53860622336194
41.5,2.50787938583004
41.6,2.47697433614337
41.7,2.44589047281496
41.8,2.41470607714223
41.9,2.38338124713839
42,2.35187271634403
42.1,2.32017984869945
42.2,2.28830200746312
42.3,2.25623855521253
42.4,2.22398885384509
42.5,2.19155226457903
42.6,2.15892814795423
42.7,2.12611586383319
42.8,2.0931147714018
42.9,2.05992422917029
43,2.02654359497408
43.1,1.99297222597459
43.2,1.9592094786602
43.3,1.92525470884703
43.4,1.89110727167983
43.5,1.85676652163285
43.6,1.82223181251062
43.7,1.7875024974489
43.8,1.75257792891542
43.9,1.71745745871082
44,1.68220456656135
44.1,1.64677267143908
44.2,1.61113934486513
44.3,1.57530390131053
44.4,1.53926565447042
44.5,1.50302391726487
44.6,1.46657800183977
44.7,1.42992721956772
44.8,1.39307088104887
44.9,1.3560082961118
45,1.31873877381439
45.1,1.28126162244465
45.2,1.2435761495216
45.3,1.20568166179612
45.4,1.16757746525179
45.5,1.12926286510576
45.6,1.09073716580955
45.7,1.05199967104995
45.8,1.0130496837498
45.9,0.973886506068891
46,0.934509439404719
46.1,0.894917784393401
46.2,0.855136457434631
46.3,0.815154219742814
46.4,0.774951170039889
46.5,0.734526568667782
46.6,0.693879675091147
46.7,0.653009747898207
46.8,0.611916044801624
46.9,0.570597822639318
47,0.529054337375336
47.1,0.487284844100652
47.2,0.445288597034047
47.3,0.403064849522921
47.4,0.360612854044114
47.5,0.317931862204762
47.6,0.275021124743092
47.7,0.231879891529274
47.8,0.188507411566229
47.9,0.144902932990436
48,0.101065703072784
48.1,0.0569949682193303
48.2,0.0126899739721639

